# ========
# captured on    : Thu Dec  5 22:34:40 2024
# header version : 1
# data offset    : 6328
# data size      : 144271760
# feat offset    : 144278088
# hostname : XXX
# os release : 5.15.167.4-microsoft-standard-WSL2
# perf version : 5.15.153.1.g33cad9854e0b
# arch : x86_64
# nrcpus online : 20
# nrcpus avail : 20
# cpudesc : 13th Gen Intel(R) Core(TM) i5-13600KF
# cpuid : GenuineIntel,6,183,1
# total memory : 16281964 kB
# cmdline : /root/projects/WSL2-Linux-Kernel/tools/perf/perf record -e cpu-clock:u --call-graph dwarf -s -F 100 --pid=508623 
# event : name = cpu-clock:u, , id = { 29808, 29809, 29810, 29811, 29812, 29813, 29814, 29815, 29816, 29817, 29818, 29819, 29820, 29821, 29822, 29823, 29824, 29825, 29826, 29827, 29828, 29829, 29830, 29831, 29832, 29833, 29834, 29835, 29836, 29837, 29838, 29839, 29840, 29841, 29842, 29843, 29844, 29845, 29846, 29847, 29848, 29849, 29850, 29851, 29852, 29853, 29854, 29855, 29856, 29857, 29858, 29859, 29860, 29861, 29862, 29863, 29864, 29865, 29866, 29867, 29868, 29869, 29870, 29871, 29872, 29873, 29874, 29875, 29876, 29877, 29878, 29879, 29880, 29881, 29882, 29883, 29884, 29885, 29886, 29887, 29888, 29889, 29890, 29891, 29892, 29893, 29894, 29895, 29896, 29897, 29898, 29899, 29900, 29901, 29902, 29903, 29904, 29905, 29906, 29907, 29908, 29909, 29910, 29911, 29912, 29913, 29914, 29915, 29916, 29917, 29918, 29919, 29920, 29921, 29922, 29923, 29924, 29925, 29926, 29927, 29928, 29929, 29930, 29931, 29932, 29933, 29934, 29935, 29936, 29937, 29938, 29939, 29940, 29941, 29942, 29943, 29944, 29945, 29946, 29947, 29948, 29949, 29950, 29951, 29952, 29953, 29954, 29955, 29956, 29957, 29958, 29959, 29960, 29961, 29962, 29963, 29964, 29965, 29966, 29967, 29968, 29969, 29970, 29971, 29972, 29973, 29974, 29975, 29976, 29977, 29978, 29979, 29980, 29981, 29982, 29983, 29984, 29985, 29986, 29987, 29988, 29989, 29990, 29991, 29992, 29993, 29994, 29995, 29996, 29997, 29998, 29999, 30000, 30001, 30002, 30003, 30004, 30005, 30006, 30007, 30008, 30009, 30010, 30011, 30012, 30013, 30014, 30015, 30016, 30017, 30018, 30019, 30020, 30021, 30022, 30023, 30024, 30025, 30026, 30027, 30028, 30029, 30030, 30031, 30032, 30033, 30034, 30035, 30036, 30037, 30038, 30039, 30040, 30041, 30042, 30043, 30044, 30045, 30046, 30047, 30048, 30049, 30050, 30051, 30052, 30053, 30054, 30055, 30056, 30057, 30058, 30059, 30060, 30061, 30062, 30063, 30064, 30065, 30066, 30067, 30068, 30069, 30070, 30071, 30072, 30073, 30074, 30075, 30076, 30077, 30078, 30079, 30080, 30081, 30082, 30083, 30084, 30085, 30086, 30087, 30088, 30089, 30090, 30091, 30092, 30093, 30094, 30095, 30096, 30097, 30098, 30099, 30100, 30101, 30102, 30103, 30104, 30105, 30106, 30107, 30108, 30109, 30110, 30111, 30112, 30113, 30114, 30115, 30116, 30117, 30118, 30119, 30120, 30121, 30122, 30123, 30124, 30125, 30126, 30127, 30128, 30129, 30130, 30131, 30132, 30133, 30134, 30135, 30136, 30137, 30138, 30139, 30140, 30141, 30142, 30143, 30144, 30145, 30146, 30147, 30148, 30149, 30150, 30151, 30152, 30153, 30154, 30155, 30156, 30157, 30158, 30159, 30160, 30161, 30162, 30163, 30164, 30165, 30166, 30167, 30168, 30169, 30170, 30171, 30172, 30173, 30174, 30175, 30176, 30177, 30178, 30179, 30180, 30181, 30182, 30183, 30184, 30185, 30186, 30187, 30188, 30189, 30190, 30191, 30192, 30193, 30194, 30195, 30196, 30197, 30198, 30199, 30200, 30201, 30202, 30203, 30204, 30205, 30206, 30207, 30208, 30209, 30210, 30211, 30212, 30213, 30214, 30215, 30216, 30217, 30218, 30219, 30220, 30221, 30222, 30223, 30224, 30225, 30226, 30227, 30228, 30229, 30230, 30231, 30232, 30233, 30234, 30235, 30236, 30237, 30238, 30239, 30240, 30241, 30242, 30243, 30244, 30245, 30246, 30247, 30248, 30249, 30250, 30251, 30252, 30253, 30254, 30255, 30256, 30257, 30258, 30259, 30260, 30261, 30262, 30263, 30264, 30265, 30266, 30267, 30268, 30269, 30270, 30271, 30272, 30273, 30274, 30275, 30276, 30277, 30278, 30279, 30280, 30281, 30282, 30283, 30284, 30285, 30286, 30287, 30288, 30289, 30290, 30291, 30292, 30293, 30294, 30295, 30296, 30297, 30298, 30299, 30300, 30301, 30302, 30303, 30304, 30305, 30306, 30307, 30308, 30309, 30310, 30311, 30312, 30313, 30314, 30315, 30316, 30317, 30318, 30319, 30320, 30321, 30322, 30323, 30324, 30325, 30326, 30327, 30328, 30329, 30330, 30331, 30332, 30333, 30334, 30335, 30336, 30337, 30338, 30339, 30340, 30341, 30342, 30343, 30344, 30345, 30346, 30347, 30348, 30349, 30350, 30351, 30352, 30353, 30354, 30355, 30356, 30357, 30358, 30359, 30360, 30361, 30362, 30363, 30364, 30365, 30366, 30367, 30368, 30369, 30370, 30371, 30372, 30373, 30374, 30375, 30376, 30377, 30378, 30379, 30380, 30381, 30382, 30383, 30384, 30385, 30386, 30387, 30388, 30389, 30390, 30391, 30392, 30393, 30394, 30395, 30396, 30397, 30398, 30399, 30400, 30401, 30402, 30403, 30404, 30405, 30406, 30407, 30408, 30409, 30410, 30411, 30412, 30413, 30414, 30415, 30416, 30417, 30418, 30419, 30420, 30421, 30422, 30423, 30424, 30425, 30426, 30427, 30428, 30429, 30430, 30431, 30432, 30433, 30434, 30435, 30436, 30437, 30438, 30439, 30440, 30441, 30442, 30443, 30444, 30445, 30446, 30447, 30448, 30449, 30450, 30451, 30452, 30453, 30454, 30455, 30456, 30457, 30458, 30459, 30460, 30461, 30462, 30463, 30464, 30465, 30466, 30467, 30468, 30469, 30470, 30471, 30472, 30473, 30474, 30475, 30476, 30477, 30478, 30479, 30480, 30481, 30482, 30483, 30484, 30485, 30486, 30487, 30488, 30489, 30490, 30491, 30492, 30493, 30494, 30495, 30496, 30497, 30498, 30499, 30500, 30501, 30502, 30503, 30504, 30505, 30506, 30507, 30508, 30509, 30510, 30511, 30512, 30513, 30514, 30515, 30516, 30517, 30518, 30519, 30520, 30521, 30522, 30523, 30524, 30525, 30526, 30527, 30528, 30529, 30530, 30531, 30532, 30533, 30534, 30535, 30536, 30537, 30538, 30539, 30540, 30541, 30542, 30543, 30544, 30545, 30546, 30547, 30548, 30549, 30550, 30551, 30552, 30553, 30554, 30555, 30556, 30557, 30558, 30559, 30560, 30561, 30562, 30563, 30564, 30565, 30566, 30567 }, type = 1, size = 128, { sample_period, sample_freq } = 100, sample_type = IP|TID|TIME|ADDR|CALLCHAIN|PERIOD|REGS_USER|STACK_USER|DATA_SRC, read_format = TOTAL_TIME_ENABLED|TOTAL_TIME_RUNNING|ID, disabled = 1, inherit = 1, exclude_kernel = 1, exclude_hv = 1, mmap = 1, comm = 1, freq = 1, inherit_stat = 1, task = 1, mmap_data = 1, sample_id_all = 1, exclude_guest = 1, exclude_callchain_user = 1, mmap2 = 1, comm_exec = 1, ksymbol = 1, bpf_event = 1, sample_regs_user = 0xff0fff, sample_stack_user = 8192
# CPU_TOPOLOGY info available, use -I to display
# pmu mappings: software = 1, uprobe = 7, breakpoint = 5, tracepoint = 2, kprobe = 6, msr = 8
# CACHE info available, use -I to display
# time of first sample : 44678.286565
# time of last sample : 44738.125503
# sample duration :  59838.938 ms
# bpf_prog_info 3: bpf_prog_6deef7357e7b4530 addr 0xffffffffc004dc78 size 54
# bpf_prog_info 4: bpf_prog_6deef7357e7b4530 addr 0xffffffffc0053eb8 size 54
# bpf_prog_info 5: bpf_prog_6deef7357e7b4530 addr 0xffffffffc007d530 size 54
# bpf_prog_info 6: bpf_prog_6deef7357e7b4530 addr 0xffffffffc007f1c8 size 54
# bpf_prog_info 7: bpf_prog_6deef7357e7b4530 addr 0xffffffffc00b0870 size 54
# bpf_prog_info 8: bpf_prog_6deef7357e7b4530 addr 0xffffffffc00b2594 size 54
# missing features: TRACING_DATA NUMA_TOPOLOGY BRANCH_STACK GROUP_DESC AUXTRACE STAT MEM_TOPOLOGY CLOCKID DIR_FORMAT COMPRESSED CPU_PMU_CAPS CLOCK_DATA HYBRID_TOPOLOGY HYBRID_CPU_PMU_CAPS 
# ========
#
#
# Total Lost Samples: 0
#
# Samples: 17K of event 'cpu-clock:u'
# Event count (approx.): 170910000000
#
# Overhead       Samples  Command  Shared Object        Symbol                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
# ........  ............  .......  ...................  ................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................
#
     0.01%             2  mysqld   mysqld               [.] dtuple_get_n_fields
     0.01%             2  mysqld   mysqld               [.] dtuple_get_n_fields
     0.01%             2  mysqld   mysqld               [.] dtuple_get_n_fields_cmp
     0.01%             2  mysqld   mysqld               [.] dtuple_get_n_fields_cmp
     0.01%             2  mysqld   mysqld               [.] dtuple_get_nth_field
     0.01%             2  mysqld   mysqld               [.] dyn_buf_t<512ul>::at<mtr_memo_slot_t*>
     0.01%             2  mysqld   mysqld               [.] dyn_buf_t<512ul>::block_t::block_t
     0.01%             2  mysqld   mysqld               [.] dyn_buf_t<512ul>::front
     0.01%             2  mysqld   mysqld               [.] dyn_buf_t<512ul>::push_back
     0.01%             2  mysqld   mysqld               [.] equal
     0.01%             2  mysqld   mysqld               [.] fil_node_prepare_for_io
     0.01%             2  mysqld   mysqld               [.] fil_space_get
     0.01%             2  mysqld   mysqld               [.] fil_space_is_flushed
     0.01%             2  mysqld   mysqld               [.] find_dup_table
     0.01%             2  mysqld   mysqld               [.] find_field_in_tables
     0.01%             2  mysqld   mysqld               [.] flst_add_first
     0.01%             2  mysqld   mysqld               [.] flst_insert_before
     0.01%             2  mysqld   mysqld               [.] free_blob_buffers_and_reset
     0.01%             2  mysqld   mysqld               [.] free_io_cache
     0.01%             2  mysqld   mysqld               [.] get_field_offset
     0.01%             2  mysqld   mysqld               [.] get_func_mm_tree
     0.01%             2  mysqld   mysqld               [.] get_index_for_order
     0.01%             2  mysqld   mysqld               [.] get_optimizable_join_conditions
     0.01%             2  mysqld   mysqld               [.] get_quick_select
     0.01%             2  mysqld   mysqld               [.] ha_chain_get_first
     0.01%             2  mysqld   mysqld               [.] ha_check_and_coalesce_trx_read_only
     0.01%             2  mysqld   mysqld               [.] ha_innobase::change_active_index
     0.01%             2  mysqld   mysqld               [.] ha_innobase::update_thd
     0.01%             2  mysqld   mysqld               [.] ha_search_and_get_data
     0.01%             2  mysqld   mysqld               [.] handle_connection
     0.01%             2  mysqld   mysqld               [.] handler::column_bitmaps_signal
     0.01%             2  mysqld   mysqld               [.] handler::estimate_in_memory_buffer
     0.01%             2  mysqld   mysqld               [.] handler::ha_index_end
     0.01%             2  mysqld   mysqld               [.] handler::ha_index_read_map
     0.01%             2  mysqld   mysqld               [.] handler::ha_table_flags
     0.01%             2  mysqld   mysqld               [.] handler::multi_range_read_info_const
     0.01%             2  mysqld   mysqld               [.] handler::multi_range_read_next
     0.01%             2  mysqld   mysqld               [.] handler::rebind_psi
     0.01%             2  mysqld   mysqld               [.] hash_get_nth_cell
     0.01%             2  mysqld   mysqld               [.] hash_get_nth_lock
     0.01%             2  mysqld   mysqld               [.] hash_lock_s_confirm
     0.01%             2  mysqld   mysqld               [.] hashcmp
     0.01%             2  mysqld   mysqld               [.] ib_counter_t<unsigned long, 1, single_indexer_t>::inc
     0.01%             2  mysqld   mysqld               [.] ib_vector_size
     0.01%             2  mysqld   mysqld               [.] inline_mysql_end_socket_wait
     0.01%             2  mysqld   mysqld               [.] inline_mysql_mutex_lock
     0.01%             2  mysqld   mysqld               [.] inline_mysql_rwlock_rdlock
     0.01%             2  mysqld   mysqld               [.] innobase_commit_low
     0.01%             2  mysqld   mysqld               [.] innobase_index_lookup
     0.01%             2  mysqld   mysqld               [.] innobase_srv_conc_exit_innodb
     0.01%             2  mysqld   mysqld               [.] innobase_srv_conc_force_exit_innodb
     0.01%             2  mysqld   mysqld               [.] innobase_trx_init
     0.01%             2  mysqld   mysqld               [.] int10_to_str
     0.01%             2  mysqld   mysqld               [.] int4store
     0.01%             2  mysqld   mysqld               [.] is_explainable_query
     0.01%             2  mysqld   mysqld               [.] lock_hash_get
     0.01%             2  mysqld   mysqld               [.] lock_rec_get_nth_bit
     0.01%             2  mysqld   mysqld               [.] lock_rec_hash
     0.01%             2  mysqld   mysqld               [.] lock_rec_insert_check_and_lock
     0.01%             2  mysqld   mysqld               [.] lock_rec_set_nth_bit
     0.01%             2  mysqld   mysqld               [.] lock_release
     0.01%             2  mysqld   mysqld               [.] lock_table_names
     0.01%             2  mysqld   mysqld               [.] lock_table_other_has_incompatible
     0.01%             2  mysqld   mysqld               [.] lock_tables_check
     0.01%             2  mysqld   mysqld               [.] lock_tablespace_names
     0.01%             2  mysqld   mysqld               [.] lock_trx_release_locks
     0.01%             2  mysqld   mysqld               [.] log_free_check
     0.01%             2  mysqld   mysqld               [.] log_slow_applicable
     0.01%             2  mysqld   mysqld               [.] longget
     0.01%             2  mysqld   mysqld               [.] mach_read_from_1
     0.01%             2  mysqld   mysqld               [.] mach_read_from_1
     0.01%             2  mysqld   mysqld               [.] mach_read_from_2
     0.01%             2  mysqld   mysqld               [.] mach_read_from_4
     0.01%             2  mysqld   mysqld               [.] mach_read_from_4
     0.01%             2  mysqld   mysqld               [.] mach_read_from_8
     0.01%             2  mysqld   mysqld               [.] mach_read_from_8
     0.01%             2  mysqld   mysqld               [.] mach_write_to_1
     0.01%             2  mysqld   mysqld               [.] mach_write_to_2
     0.01%             2  mysqld   mysqld               [.] mach_write_to_4
     0.01%             2  mysqld   mysqld               [.] mach_write_to_4
     0.01%             2  mysqld   mysqld               [.] mach_write_to_4
     0.01%             2  mysqld   mysqld               [.] mach_write_to_8
     0.01%             2  mysqld   mysqld               [.] make_leaf_tables
     0.01%             2  mysqld   mysqld               [.] mem_block_get_free
     0.01%             2  mysqld   mysqld               [.] mem_block_get_len
     0.01%             2  mysqld   mysqld               [.] mem_block_get_start
     0.01%             2  mysqld   mysqld               [.] mem_block_get_start
     0.01%             2  mysqld   mysqld               [.] mem_block_set_free
     0.01%             2  mysqld   mysqld               [.] mem_block_set_start
     0.01%             2  mysqld   mysqld               [.] mem_block_validate
     0.01%             2  mysqld   mysqld               [.] mem_heap_alloc
     0.01%             2  mysqld   mysqld               [.] mem_heap_block_free
     0.01%             2  mysqld   mysqld               [.] mem_heap_empty
     0.01%             2  mysqld   mysqld               [.] mem_heap_validate
     0.01%             2  mysqld   mysqld               [.] mlog_close
     0.01%             2  mysqld   mysqld               [.] mlog_close
     0.01%             2  mysqld   mysqld               [.] mlog_open
     0.01%             2  mysqld   mysqld               [.] mlog_write_ull
     0.01%             2  mysqld   mysqld               [.] mtr_t::Command::execute
     0.01%             2  mysqld   mysqld               [.] mtr_t::added_rec
     0.01%             2  mysqld   mysqld               [.] mtr_t::is_inside_ibuf
     0.01%             2  mysqld   mysqld               [.] mtr_t::lookup_user_space
     0.01%             2  mysqld   mysqld               [.] mtr_t::memo_modify_page
     0.01%             2  mysqld   mysqld               [.] mtr_t::s_lock
     0.01%             2  mysqld   mysqld               [.] multi_alloc_root
     0.01%             2  mysqld   mysqld               [.] murmur3_32
     0.01%             2  mysqld   mysqld               [.] my_atomic_load32
     0.01%             2  mysqld   mysqld               [.] my_atomic_load32
     0.01%             2  mysqld   mysqld               [.] my_atomic_store32
     0.01%             2  mysqld   mysqld               [.] my_calc_hash
     0.01%             2  mysqld   mysqld               [.] my_decimal_length_to_precision
     0.01%             2  mysqld   mysqld               [.] my_decimal_precision_to_length_no_truncation
     0.01%             2  mysqld   mysqld               [.] my_hash_free
     0.01%             2  mysqld   mysqld               [.] my_long10_to_str_8bit
     0.01%             2  mysqld   mysqld               [.] my_net_read
     0.01%             2  mysqld   mysqld               [.] my_ok
     0.01%             2  mysqld   mysqld               [.] my_raw_malloc
     0.01%             2  mysqld   mysqld               [.] my_thread_get_THR_THD
     0.01%             2  mysqld   mysqld               [.] my_thread_get_THR_THD
     0.01%             2  mysqld   mysqld               [.] my_timer_microseconds
     0.01%             2  mysqld   mysqld               [.] mysql_audit_notify
     0.01%             2  mysqld   mysqld               [.] net_flush
     0.01%             2  mysqld   mysqld               [.] net_read_packet
     0.01%             2  mysqld   mysqld               [.] net_read_packet_header
     0.01%             2  mysqld   mysqld               [.] net_write_raw_loop
     0.01%             2  mysqld   mysqld               [.] optimize_cond
     0.01%             2  mysqld   mysqld               [.] os_aio_validate_skip
     0.01%             2  mysqld   mysqld               [.] os_event::wait_time_low
     0.01%             2  mysqld   mysqld               [.] os_event_wait_low
     0.01%             2  mysqld   mysqld               [.] os_file_fsync_posix
     0.01%             2  mysqld   mysqld               [.] os_file_pwrite
     0.01%             2  mysqld   mysqld               [.] page_align
     0.01%             2  mysqld   mysqld               [.] page_align
     0.01%             2  mysqld   mysqld               [.] page_cur_get_block
     0.01%             2  mysqld   mysqld               [.] page_cur_get_rec
     0.01%             2  mysqld   mysqld               [.] page_dir_get_nth_slot
     0.01%             2  mysqld   mysqld               [.] page_header_get_field
     0.01%             2  mysqld   mysqld               [.] page_header_get_field
     0.01%             2  mysqld   mysqld               [.] page_header_get_field
     0.01%             2  mysqld   mysqld               [.] page_header_set_field
     0.01%             2  mysqld   mysqld               [.] page_header_set_ptr
     0.01%             2  mysqld   mysqld               [.] page_mem_alloc_free
     0.01%             2  mysqld   mysqld               [.] page_offset
     0.01%             2  mysqld   mysqld               [.] page_offset
     0.01%             2  mysqld   mysqld               [.] page_offset
     0.01%             2  mysqld   mysqld               [.] page_rec_check
     0.01%             2  mysqld   mysqld               [.] page_rec_is_infimum_low
     0.01%             2  mysqld   mysqld               [.] page_rec_is_supremum_low
     0.01%             2  mysqld   mysqld               [.] page_rec_set_next
     0.01%             2  mysqld   mysqld               [.] page_size_t::equals_to
     0.01%             2  mysqld   mysqld               [.] page_size_t::is_compressed
     0.01%             2  mysqld   mysqld               [.] page_size_t::logical
     0.01%             2  mysqld   mysqld               [.] pfs_lock::allocated_to_dirty
     0.01%             2  mysqld   mysqld               [.] pfs_lock::is_populated
     0.01%             2  mysqld   mysqld               [.] pfs_os_aio_func
     0.01%             2  mysqld   mysqld               [.] pfs_os_file_flush_func
     0.01%             2  mysqld   mysqld               [.] pfs_rw_lock_s_lock_func
     0.01%             2  mysqld   mysqld               [.] pfs_rw_lock_s_lock_func
     0.01%             2  mysqld   mysqld               [.] pfs_rw_lock_s_lock_func
     0.01%             2  mysqld   mysqld               [.] pfs_rw_lock_s_unlock_func
     0.01%             2  mysqld   mysqld               [.] pfs_rw_lock_s_unlock_func
     0.01%             2  mysqld   mysqld               [.] pfs_rw_lock_x_lock_func
     0.01%             2  mysqld   mysqld               [.] pfs_set_socket_state_v1
     0.01%             2  mysqld   mysqld               [.] pfs_set_statement_lock_time_v1
     0.01%             2  mysqld   mysqld               [.] que_fork_get_first_thr
     0.01%             2  mysqld   mysqld               [.] que_node_get_type
     0.01%             2  mysqld   mysqld               [.] que_thr_move_to_run_state_for_mysql
     0.01%             2  mysqld   mysqld               [.] que_thr_node_step
     0.01%             2  mysqld   mysqld               [.] quick_range_seq_next
     0.01%             2  mysqld   mysqld               [.] rec_convert_dtuple_to_rec_comp
     0.01%             2  mysqld   mysqld               [.] rec_convert_dtuple_to_rec_new
     0.01%             2  mysqld   mysqld               [.] rec_get_bit_field_1
     0.01%             2  mysqld   mysqld               [.] rec_get_bit_field_1
     0.01%             2  mysqld   mysqld               [.] rec_get_bit_field_1
     0.01%             2  mysqld   mysqld               [.] rec_get_bit_field_2
     0.01%             2  mysqld   mysqld               [.] rec_get_converted_size_comp
     0.01%             2  mysqld   mysqld               [.] rec_get_heap_no_new
     0.01%             2  mysqld   mysqld               [.] rec_get_n_fields
     0.01%             2  mysqld   mysqld               [.] rec_get_nth_field_offs
     0.01%             2  mysqld   mysqld               [.] rec_get_status
     0.01%             2  mysqld   mysqld               [.] rec_get_status
     0.01%             2  mysqld   mysqld               [.] rec_offs_get_n_alloc
     0.01%             2  mysqld   mysqld               [.] rec_offs_make_valid
     0.01%             2  mysqld   mysqld               [.] rec_offs_n_fields
     0.01%             2  mysqld   mysqld               [.] rec_offs_n_fields
     0.01%             2  mysqld   mysqld               [.] rec_offs_nth_extern
     0.01%             2  mysqld   mysqld               [.] rec_set_deleted_flag_new
     0.01%             2  mysqld   mysqld               [.] rec_set_nth_field
     0.01%             2  mysqld   mysqld               [.] remove_eq_conds
     0.01%             2  mysqld   mysqld               [.] row_build_index_entry
     0.01%             2  mysqld   mysqld               [.] row_purge_end
     0.01%             2  mysqld   mysqld               [.] row_purge_step
     0.01%             2  mysqld   mysqld               [.] row_upd_changes_field_size_or_external
     0.01%             2  mysqld   mysqld               [.] row_upd_rec_sys_fields
     0.01%             2  mysqld   mysqld               [.] row_upd_sec_step
     0.01%             2  mysqld   mysqld               [.] rw_lock_lock_word_incr
     0.01%             2  mysqld   mysqld               [.] rw_lock_lock_word_incr
     0.01%             2  mysqld   mysqld               [.] rw_lock_lock_word_incr
     0.01%             2  mysqld   mysqld               [.] rw_lock_s_lock_func
     0.01%             2  mysqld   mysqld               [.] rw_lock_s_unlock_func
     0.01%             2  mysqld   mysqld               [.] rw_lock_set_writer_id_and_recursion_flag
     0.01%             2  mysqld   mysqld               [.] rw_lock_set_writer_id_and_recursion_flag
     0.01%             2  mysqld   mysqld               [.] safe_mutex_assert_not_owner
     0.01%             2  mysqld   mysqld               [.] safe_mutex_unlock
     0.01%             2  mysqld   mysqld               [.] set_memroot_error_reporting
     0.01%             2  mysqld   mysqld               [.] skip_concurrency_ticket
     0.01%             2  mysqld   mysqld               [.] sql_digest_storage::copy
     0.01%             2  mysqld   mysqld               [.] sql_memdup
     0.01%             2  mysqld   mysqld               [.] srv_active_wake_master_thread_low
     0.01%             2  mysqld   mysqld               [.] srv_suspend_thread
     0.01%             2  mysqld   mysqld               [.] srv_wake_purge_thread_if_not_active
     0.01%             2  mysqld   mysqld               [.] st_select_lex::first_inner_unit
     0.01%             2  mysqld   mysqld               [.] st_select_lex::setup_conds
     0.01%             2  mysqld   mysqld               [.] st_select_lex_unit::first_select
     0.01%             2  mysqld   mysqld               [.] std::_Rb_tree<TrxTrack, TrxTrack, std::_Identity<TrxTrack>, TrxTrackCmp, ut_allocator<TrxTrack> >::_M_destroy_node
     0.01%             2  mysqld   mysqld               [.] std::_Rb_tree<TrxTrack, TrxTrack, std::_Identity<TrxTrack>, TrxTrackCmp, ut_allocator<TrxTrack> >::_M_drop_node
     0.01%             2  mysqld   mysqld               [.] std::_Rb_tree<TrxTrack, TrxTrack, std::_Identity<TrxTrack>, TrxTrackCmp, ut_allocator<TrxTrack> >::_M_erase_aux
     0.01%             2  mysqld   mysqld               [.] std::_Rb_tree<TrxTrack, TrxTrack, std::_Identity<TrxTrack>, TrxTrackCmp, ut_allocator<TrxTrack> >::_M_insert_unique
     0.01%             2  mysqld   mysqld               [.] std::_Rb_tree<char const*, std::pair<char const* const, unsigned int*>, std::_Select1st<std::pair<char const* const, unsigned int*> >, ut_strcmp_functor, std::allocator<std::pair<char const* const, unsigned int*> > >::_S_right
     0.01%             2  mysqld   mysqld               [.] std::_Rb_tree<dict_table_t*, dict_table_t*, std::_Identity<dict_table_t*>, std::less<dict_table_t*>, ut_allocator<dict_table_t*> >::_M_begin
     0.01%             2  mysqld   mysqld               [.] std::_Rb_tree<dict_table_t*, dict_table_t*, std::_Identity<dict_table_t*>, std::less<dict_table_t*>, ut_allocator<dict_table_t*> >::_M_get_Node_allocator
     0.01%             2  mysqld   mysqld               [.] std::_Rb_tree<dict_table_t*, dict_table_t*, std::_Identity<dict_table_t*>, std::less<dict_table_t*>, ut_allocator<dict_table_t*> >::begin
     0.01%             2  mysqld   mysqld               [.] std::_Rb_tree<dict_table_t*, dict_table_t*, std::_Identity<dict_table_t*>, std::less<dict_table_t*>, ut_allocator<dict_table_t*> >::end
     0.01%             2  mysqld   mysqld               [.] std::_Rb_tree<unsigned char const*, std::pair<unsigned char const* const, buf_chunk_t*>, std::_Select1st<std::pair<unsigned char const* const, buf_chunk_t*> >, std::less<unsigned char const*>, ut_allocator<std::pair<unsigned char const* const, buf_chunk_t*> > >::_M_begin
     0.01%             2  mysqld   mysqld               [.] std::_Rb_tree_const_iterator<TrxTrack>::_Rb_tree_const_iterator
     0.01%             2  mysqld   mysqld               [.] std::_Rb_tree_const_iterator<std::pair<char const* const, unsigned int*> >::operator->
     0.01%             2  mysqld   mysqld               [.] std::_Rb_tree_header::_M_reset
     0.01%             2  mysqld   mysqld               [.] std::_Rb_tree_node<std::pair<unsigned char const* const, buf_chunk_t*> >::_M_valptr
     0.01%             2  mysqld   mysqld               [.] std::_Vector_base<dict_col_t const*, std::allocator<dict_col_t const*> >::_M_deallocate
     0.01%             2  mysqld   mysqld               [.] std::_Vector_base<latch_level_t, ut_allocator<latch_level_t> >::_M_allocate
     0.01%             2  mysqld   mysqld               [.] std::_Vector_base<latch_level_t, ut_allocator<latch_level_t> >::_M_deallocate
     0.01%             2  mysqld   mysqld               [.] std::_Vector_base<latch_level_t, ut_allocator<latch_level_t> >::_M_get_Tp_allocator
     0.01%             2  mysqld   mysqld               [.] std::_Vector_base<latch_level_t, ut_allocator<latch_level_t> >::_Vector_base
     0.01%             2  mysqld   mysqld               [.] std::_Vector_base<latch_level_t, ut_allocator<latch_level_t> >::_Vector_impl::_Vector_impl
     0.01%             2  mysqld   mysqld               [.] std::_Vector_base<latch_level_t, ut_allocator<latch_level_t> >::~_Vector_base
     0.01%             2  mysqld   mysqld               [.] std::__addressof<TrxTrack const>
     0.01%             2  mysqld   mysqld               [.] std::__copy_move_a<false, unsigned long*, unsigned long*>
     0.01%             2  mysqld   mysqld               [.] std::__lower_bound<__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, ut_allocator<unsigned long> > >, unsigned long, __gnu_cxx::__ops::_Iter_less_val>
     0.01%             2  mysqld   mysqld               [.] std::__uninitialized_copy_a<latch_level_t const*, latch_level_t*, ut_allocator<latch_level_t> >
     0.01%             2  mysqld   mysqld               [.] std::map<char const*, unsigned int*, ut_strcmp_functor, std::allocator<std::pair<char const* const, unsigned int*> > >::end
     0.01%             2  mysqld   mysqld               [.] std::map<char const*, unsigned int*, ut_strcmp_functor, std::allocator<std::pair<char const* const, unsigned int*> > >::find
     0.01%             2  mysqld   mysqld               [.] std::min<unsigned int>
     0.01%             2  mysqld   mysqld               [.] std::vector<ib_lock_t*, ut_allocator<ib_lock_t*> >::empty
     0.01%             2  mysqld   mysqld               [.] std::vector<latch_level_t, ut_allocator<latch_level_t> >::_M_initialize_dispatch<latch_level_t const*>
     0.01%             2  mysqld   mysqld               [.] std::vector<latch_level_t, ut_allocator<latch_level_t> >::_M_range_initialize<latch_level_t const*>
     0.01%             2  mysqld   mysqld               [.] std::vector<unsigned long long, std::allocator<unsigned long long> >::clear
     0.01%             2  mysqld   mysqld               [.] stmt_causes_implicit_commit
     0.01%             2  mysqld   mysqld               [.] substitute_for_best_equal_field
     0.01%             2  mysqld   mysqld               [.] sync_array_reserve_cell
     0.01%             2  mysqld   mysqld               [.] sync_check_functor_t::sync_check_functor_t
     0.01%             2  mysqld   mysqld               [.] sync_check_functor_t::~sync_check_functor_t
     0.01%             2  mysqld   mysqld               [.] thd_killed
     0.01%             2  mysqld   mysqld               [.] thr_get_trx
     0.01%             2  mysqld   mysqld               [.] trx_get_dict_operation
     0.01%             2  mysqld   mysqld               [.] trx_init
